"target_code","target_name","track","track_label","horizon","forecast_number","origin_date","seed","selection_source","n_selected","max_runs","feature"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"CUSR0000SAC_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"DNDGRG3M086SBEA_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"HOUSTS_L2"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"M2REAL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"NDMANEMP_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"OILPRICEx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"PC2_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"PC3_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"PCEPI_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"T10YFFM_L3"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"T5YFFM_L2"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"T5YFFM_L3"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"TB6SMFFM_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"TB6SMFFM_L1"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"TB6SMFFM_L2"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"USFIRE_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"USGOOD_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"VIXCLSx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"WPSFD49207_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"WPSFD49502_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"AMDMUOx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"AMDMUOx_L1"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"AWHMAN_L2"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"AWHMAN_L3"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"BUSINVx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"CES0600000007_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"CES0600000007_L1"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"CES0600000007_L3"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"COMPAPFFx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"CPIAUCSL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"CPIAUCSL_L1"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"CPITRNSL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"CPIULFSL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"CUSR0000SA0L2_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"CUSR0000SA0L5_L0"
