"track","track_label","horizon","loss","model","model_family","n_evaluation","mean_loss","loss_rank","in_mcs","mcs_rank","mcs_stage_p_value","mcs_p_value","mcs_statistic_value","mcs_detail_status","mcs_output_format","mcs_statistic","alpha","confidence_level","bootstrap_samples","block_length","mcs_package_version","mcs_object_class","mcs_status","status_message"
"monthly_transformed","Target-month transformed change",6,"AE","RandomForest","Tree",90,0.00172944459370124,4,TRUE,,0.479,0.8586,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Ensemble_Median","Ensemble",90,0.00177885506977667,5,TRUE,,0.4236,0.8586,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","AR(4)","Baseline",90,0.00180046240812348,6,TRUE,,0.7544,0.7826,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Factor","Factor",90,0.00180531736730235,7,TRUE,,0.7826,0.7826,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","LASSO","Regularization",90,0.00182558959520296,8,TRUE,,0.691,0.691,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","ElasticNet","Regularization",90,0.00183375324596755,9,TRUE,,0.6482,0.6482,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","XGBoost","Boosting",90,0.00184106189953218,10,TRUE,,0.5068,0.5068,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RW","Baseline",90,0.00185756402410411,11,TRUE,,0.8586,0.8586,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Ridge","Regularization",90,0.00194342837482002,12,TRUE,,0.4544,0.4544,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","Ensemble_Mean","Ensemble",90,5.66988393005452e-06,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","Ensemble_InvRMSE","Ensemble",90,5.72902921899381e-06,2,TRUE,,0.3202,0.9652,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","XGBoost","Boosting",90,5.76581641185463e-06,3,TRUE,,0.8072,0.9652,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","Ensemble_Median","Ensemble",90,5.91574973363019e-06,4,TRUE,,0.314,0.9652,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","LASSO","Regularization",90,5.95205780268058e-06,5,TRUE,,0.9652,0.9652,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","ElasticNet","Regularization",90,5.95631048710082e-06,6,TRUE,,0.9614,0.9614,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","RandomForest","Tree",90,6.02769254871911e-06,7,TRUE,,0.9368,0.9652,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","Ridge","Regularization",90,6.03625296140612e-06,8,TRUE,,0.9438,0.9438,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","BorutaRF","FeatureSelection+Tree",90,6.05545669792357e-06,9,TRUE,,0.868,0.9652,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","AR(4)","Baseline",90,6.34345841695928e-06,10,TRUE,,0.643,0.643,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","Factor","Factor",90,7.14228612145987e-06,11,TRUE,,0.304,0.304,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","RW","Baseline",90,8.4528592609081e-06,12,TRUE,,0.6108,0.6108,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","Ensemble_Mean","Ensemble",90,0.00175646473655008,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","Ensemble_InvRMSE","Ensemble",90,0.00176573508922861,2,TRUE,,0.1826,0.9686,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","Ensemble_Median","Ensemble",90,0.001780195165248,3,TRUE,,0.6278,0.9686,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","ElasticNet","Regularization",90,0.00178367070019687,4,TRUE,,0.8664,0.9686,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","LASSO","Regularization",90,0.00178387167533509,5,TRUE,,0.8452,0.9686,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","Ridge","Regularization",90,0.00178661983494438,6,TRUE,,0.8042,0.9686,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","XGBoost","Boosting",90,0.00179775342998654,7,TRUE,,0.9178,0.9686,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RandomForest","Tree",90,0.00180584972098394,8,TRUE,,0.9686,0.9686,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","AR(4)","Baseline",90,0.00183968660211754,9,TRUE,,0.9274,0.9274,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","BorutaRF","FeatureSelection+Tree",90,0.00187479343272729,10,TRUE,,0.8902,0.9274,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","Factor","Factor",90,0.00195661619382931,11,TRUE,,0.1076,0.1076,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RW","Baseline",90,0.00208483937006346,12,TRUE,,0.6438,0.6438,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"cumulative_level","Personal Consumption Expenditures Price Index [PCEPI] cumulative transformed change / reconstructed level",1,"SE","AR(4)","Baseline",90,0.0492739065605712,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"cumulative_level","Personal Consumption Expenditures Price Index [PCEPI] cumulative transformed change / reconstructed level",1,"SE","BorutaRF","FeatureSelection+Tree",90,0.0512902689680383,2,TRUE,,0.7052,0.7052,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"cumulative_level","Personal Consumption Expenditures Price Index [PCEPI] cumulative transformed change / reconstructed level",1,"SE","Factor","Factor",90,0.0543345191790132,3,TRUE,,0.3796,0.6534,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"cumulative_level","Personal Consumption Expenditures Price Index [PCEPI] cumulative transformed change / reconstructed level",1,"SE","Ensemble_Median","Ensemble",90,0.0562805035049269,4,TRUE,,0.5872,0.5872,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"cumulative_level","Personal Consumption Expenditures Price Index [PCEPI] cumulative transformed change / reconstructed level",1,"SE","RandomForest","Tree",90,0.0565865825992642,5,TRUE,,0.5814,0.6534,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"cumulative_level","Personal Consumption Expenditures Price Index [PCEPI] cumulative transformed change / reconstructed level",1,"SE","LASSO","Regularization",90,0.0566845899873109,6,TRUE,,0.6534,0.6534,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
