"target_code","target_name","model_key","model","model_family","horizon","forecast_number","window_start_date","origin_date","target_date","actual","prediction","evaluation_included","status","status_message","missing_before","short_gap_imputed_count","final_imputed_count","dropped_predictor_count","missing_after","em_iterations","em_converged","em_last_change","training_observations","n_features","n_selected","tuning_parameter","validation_loss","error","squared_error","absolute_error"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",3,58,1993-07-01,2023-06-01,2023-09-01,0.003704792821142,0.00180006710617661,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,512,"0.17626181",6.67168248484885e-06,0.00190472571496539,3.62798004925042e-06,0.00190472571496539
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",3,58,1993-07-01,2023-06-01,2023-09-01,0.003704792821142,0.00181131955367843,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,14,"0.00018465465",6.58475527486796e-06,0.00189347326746357,3.58524101459918e-06,0.00189347326746357
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",3,58,1993-07-01,2023-06-01,2023-09-01,0.003704792821142,0.00177986738995679,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,16,"0.0003693093",6.5824291051501e-06,0.00192492543118521,3.70533791562358e-06,0.00192492543118521
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",3,58,1993-07-01,2023-06-01,2023-09-01,0.003704792821142,0.00196393686516317,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,20,5,"factor_lags=1",-4358.42141334154,0.00174085595597883,3.03057945946697e-06,0.00174085595597883
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",3,58,1993-07-01,2023-06-01,2023-09-01,0.003704792821142,0.00166793487461014,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"ntree=600;mtry=22",,0.00203685794653186,4.14879029434998e-06,0.00203685794653186
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",3,58,1993-07-01,2023-06-01,2023-09-01,0.003704792821142,0.0017324814107269,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"nrounds=1",0.00261201436765435,0.0019723114104151,3.89001229965358e-06,0.0019723114104151
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",3,58,1993-07-01,2023-06-01,2023-09-01,0.003704792821142,0.00208897955056942,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,36,"ntree=600;refresh=FALSE;last_refresh=55;source=boruta_confirmed",,0.00161581327057258,2.61085252535846e-06,0.00161581327057258
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",3,59,1993-08-01,2023-07-01,2023-10-01,0.000535193073379681,0.0011448673038652,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,360,1,1,,,-0.000609674230485524,3.71702667318116e-07,0.000609674230485524
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",3,59,1993-08-01,2023-07-01,2023-10-01,0.000535193073379681,0.00185751612776047,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,4,4,"AR_lags=4",,-0.00132232305438079,1.74853826014694e-06,0.00132232305438079
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",3,59,1993-08-01,2023-07-01,2023-10-01,0.000535193073379681,0.00182288696670182,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,512,"0.16369874",6.56841746106586e-06,-0.00128769389332214,1.65815556289913e-06,0.00128769389332214
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",3,59,1993-08-01,2023-07-01,2023-10-01,0.000535193073379681,0.00172314580326782,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,14,"0.00017965916",6.52180524614903e-06,-0.00118795272988814,1.41123168844869e-06,0.00118795272988814
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",3,59,1993-08-01,2023-07-01,2023-10-01,0.000535193073379681,0.00168755055986022,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,18,"0.00035931832",6.51048159120278e-06,-0.00115235748648054,1.32792777664775e-06,0.00115235748648054
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",3,59,1993-08-01,2023-07-01,2023-10-01,0.000535193073379681,0.00173226620766553,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,20,5,"factor_lags=1",-4358.84918921919,-0.00119707313428585,1.43298408882895e-06,0.00119707313428585
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",3,59,1993-08-01,2023-07-01,2023-10-01,0.000535193073379681,0.00192321704583557,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"ntree=600;mtry=22",,-0.00138802397245589,1.92661054811223e-06,0.00138802397245589
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",3,59,1993-08-01,2023-07-01,2023-10-01,0.000535193073379681,0.00175987812690437,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"nrounds=1",0.00258406669528954,-0.00122468505352469,1.49985348032677e-06,0.00122468505352469
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",3,59,1993-08-01,2023-07-01,2023-10-01,0.000535193073379681,0.00206631156861272,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,36,"ntree=600;refresh=FALSE;last_refresh=55;source=boruta_confirmed",,-0.00153111849523304,2.34432384644468e-06,0.00153111849523304
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",3,60,1993-09-01,2023-08-01,2023-11-01,7.40810858976815e-05,0.00300525524536432,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,360,1,1,,,-0.00293117415946664,8.59178195312498e-06,0.00293117415946664
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",3,60,1993-09-01,2023-08-01,2023-11-01,7.40810858976815e-05,0.00184705204401172,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,4,4,"AR_lags=4",,-0.00177297095811404,3.14342601831582e-06,0.00177297095811404
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",3,60,1993-09-01,2023-08-01,2023-11-01,7.40810858976815e-05,0.00178863887291269,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,512,"0.16312633",6.60889321288106e-06,-0.00171455778701501,2.9397084050138e-06,0.00171455778701501
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",3,60,1993-09-01,2023-08-01,2023-11-01,7.40810858976815e-05,0.00188113231295857,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,13,"0.00017903095",6.59222978865714e-06,-0.00180705122706089,3.26543413722227e-06,0.00180705122706089
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",3,60,1993-09-01,2023-08-01,2023-11-01,7.40810858976815e-05,0.00184186694237899,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,17,"0.0003580619",6.5779511340313e-06,-0.00176778585648131,3.12506683437536e-06,0.00176778585648131
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",3,60,1993-09-01,2023-08-01,2023-11-01,7.40810858976815e-05,0.00198170319821394,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,20,5,"factor_lags=1",-4358.66991506823,-0.00190762211231626,3.63902212339795e-06,0.00190762211231626
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",3,60,1993-09-01,2023-08-01,2023-11-01,7.40810858976815e-05,0.00181791366122115,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"ntree=600;mtry=22",,-0.00174383257532347,3.04095205075929e-06,0.00174383257532347
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",3,60,1993-09-01,2023-08-01,2023-11-01,7.40810858976815e-05,0.00179579143878073,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"nrounds=3",0.00257773629328065,-0.00172171035288304,2.96428653922465e-06,0.00172171035288304
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",3,60,1993-09-01,2023-08-01,2023-11-01,7.40810858976815e-05,0.00227811448253934,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,36,"ntree=600;refresh=FALSE;last_refresh=55;source=boruta_confirmed",,-0.00220403339664166,4.85776321351177e-06,0.00220403339664166
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",3,61,1993-10-01,2023-09-01,2023-12-01,0.00137362094038274,0.003704792821142,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,360,1,1,,,-0.00233117188075926,5.43436233764268e-06,0.00233117188075926
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",3,61,1993-10-01,2023-09-01,2023-12-01,0.00137362094038274,0.00210974896233832,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,4,4,"AR_lags=4",,-0.000736128021955584,5.4188446470824e-07,0.000736128021955584
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",3,61,1993-10-01,2023-09-01,2023-12-01,0.00137362094038274,0.00181869916741208,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,512,"0.16177725",6.69074065684951e-06,-0.000445078227029341,1.98094628175581e-07,0.000445078227029341
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",3,61,1993-10-01,2023-09-01,2023-12-01,0.00137362094038274,0.0022199577323333,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,16,"0.0001694804",6.69446616809999e-06,-0.000846336791950565,7.16285965409173e-07,0.000846336791950565
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",3,61,1993-10-01,2023-09-01,2023-12-01,0.00137362094038274,0.00216153710765336,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,20,"0.00033896079",6.66884300057561e-06,-0.000787916167270624,6.20811886646431e-07,0.000787916167270624
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",3,61,1993-10-01,2023-09-01,2023-12-01,0.00137362094038274,0.00228914674568062,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,20,5,"factor_lags=1",-4358.25915649234,-0.000915525805297883,8.38187500166337e-07,0.000915525805297883
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",3,61,1993-10-01,2023-09-01,2023-12-01,0.00137362094038274,0.00217865356792781,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"ntree=600;mtry=22",,-0.000805032627545075,6.48077531412128e-07,0.000805032627545075
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",3,61,1993-10-01,2023-09-01,2023-12-01,0.00137362094038274,0.00177683378569782,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"nrounds=1",0.00260181867677207,-0.000403212845315082,1.62580598627084e-07,0.000403212845315082
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",3,61,1993-10-01,2023-09-01,2023-12-01,0.00137362094038274,0.00253517871403672,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,35,"ntree=600;refresh=TRUE;last_refresh=61;source=boruta_confirmed",,-0.00116155777365398,1.349216461536e-06,0.00116155777365398
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",3,62,1993-11-01,2023-10-01,2024-01-01,0.00467424689661211,0.000535193073379681,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,360,1,1,,,0.00413905382323243,1.7131766551615e-05,0.00413905382323243
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",3,62,1993-11-01,2023-10-01,2024-01-01,0.00467424689661211,0.00177099085659206,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,4,4,"AR_lags=4",,0.00290325604002005,8.4288956339129e-06,0.00290325604002005
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",3,62,1993-11-01,2023-10-01,2024-01-01,0.00467424689661211,0.00177081450222284,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,512,"0.16943216",6.70350460087909e-06,0.00290343239438927,8.42991966878901e-06,0.00290343239438927
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",3,62,1993-11-01,2023-10-01,2024-01-01,0.00467424689661211,0.00187837605975053,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,18,"0.00016943216",6.72113223364458e-06,0.00279587083686158,7.81689373641309e-06,0.00279587083686158
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",3,62,1993-11-01,2023-10-01,2024-01-01,0.00467424689661211,0.00177544855620784,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,20,"0.00033886433",6.69289039231549e-06,0.00289879834040427,8.40303181833052e-06,0.00289879834040427
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",3,62,1993-11-01,2023-10-01,2024-01-01,0.00467424689661211,0.00187084454483632,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,20,5,"factor_lags=1",-4357.84723880116,0.00280340235177579,7.85906474594202e-06,0.00280340235177579
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",3,62,1993-11-01,2023-10-01,2024-01-01,0.00467424689661211,0.0021679012159056,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"ntree=600;mtry=22",,0.00250634568070651,6.28176867119619e-06,0.00250634568070651
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",3,62,1993-11-01,2023-10-01,2024-01-01,0.00467424689661211,0.00178485969081521,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"nrounds=4",0.00259282539437424,0.0028893872057969,8.34855842502282e-06,0.0028893872057969
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",3,62,1993-11-01,2023-10-01,2024-01-01,0.00467424689661211,0.00220174423504123,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,35,"ntree=600;refresh=FALSE;last_refresh=61;source=boruta_confirmed",,0.00247250266157088,6.1132694114751e-06,0.00247250266157088
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",3,63,1993-12-01,2023-11-01,2024-02-01,0.00300619436617477,7.40810858976815e-05,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,360,1,1,,,0.00293211328027709,8.5972882883773e-06,0.00293211328027709
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",3,63,1993-12-01,2023-11-01,2024-02-01,0.00300619436617477,0.00159153402498299,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,4,4,"AR_lags=4",,0.00141466034119179,2.00126388094087e-06,0.00141466034119179
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",3,63,1993-12-01,2023-11-01,2024-02-01,0.00300619436617477,0.00179841705772383,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,511,"0.18360778",6.64987682902284e-06,0.00120777730845095,1.45872602680901e-06,0.00120777730845095
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",3,63,1993-12-01,2023-11-01,2024-02-01,0.00300619436617477,0.00196135041071435,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,12,"0.0001923504",6.67918269281605e-06,0.00104484395546042,1.09169889126219e-06,0.00104484395546042
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",3,63,1993-12-01,2023-11-01,2024-02-01,0.00300619436617477,0.00191570453588177,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,14,"0.00038470081",6.65925707931122e-06,0.00109048983029301,1.18916806997247e-06,0.00109048983029301
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",3,63,1993-12-01,2023-11-01,2024-02-01,0.00300619436617477,0.00149831038949532,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,20,5,"factor_lags=1",-4357.0002665856,0.00150788397667945,2.27371408712664e-06,0.00150788397667945
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",3,63,1993-12-01,2023-11-01,2024-02-01,0.00300619436617477,0.00224898526806301,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"ntree=600;mtry=22",,0.00075720909811177,5.7336561826324e-07,0.00075720909811177
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",3,63,1993-12-01,2023-11-01,2024-02-01,0.00300619436617477,0.00178366282489151,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"nrounds=1",0.00261034702233861,0.00122253154128327,1.49458336943244e-06,0.00122253154128327
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",3,63,1993-12-01,2023-11-01,2024-02-01,0.00300619436617477,0.00251015288052451,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,35,"ntree=600;refresh=FALSE;last_refresh=61;source=boruta_confirmed",,0.000496041485650269,2.46057155486126e-07,0.000496041485650269
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",3,64,1994-01-01,2023-12-01,2024-03-01,0.00358254059341245,0.00137362094038274,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,360,1,1,,,0.00220891965302972,4.87932603354093e-06,0.00220891965302972
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",3,64,1994-01-01,2023-12-01,2024-03-01,0.00358254059341245,0.00162039069331777,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,4,4,"AR_lags=4",,0.00196214990009468,3.85003223044156e-06,0.00196214990009468
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",3,64,1994-01-01,2023-12-01,2024-03-01,0.00358254059341245,0.00176130366063109,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,511,"0.18279631",6.64826488884796e-06,0.00182123693278136,3.31690396532687e-06,0.00182123693278136
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",3,64,1994-01-01,2023-12-01,2024-03-01,0.00358254059341245,0.00176323841430651,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,2,"0.00040308975",6.73203564660254e-06,0.00181930217910594,3.30986041889964e-06,0.00181930217910594
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",3,64,1994-01-01,2023-12-01,2024-03-01,0.00358254059341245,0.00194632794964392,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,15,"0.00038300058",6.70471931287425e-06,0.00163621264376854,2.67719181562803e-06,0.00163621264376854
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",3,64,1994-01-01,2023-12-01,2024-03-01,0.00358254059341245,0.00164855811718627,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,20,5,"factor_lags=1",-4356.85256983609,0.00193398247622618,3.74028821834994e-06,0.00193398247622618
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",3,64,1994-01-01,2023-12-01,2024-03-01,0.00358254059341245,0.00205779223665986,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"ntree=600;mtry=22",,0.0015247483567526,2.32485755141974e-06,0.0015247483567526
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",3,64,1994-01-01,2023-12-01,2024-03-01,0.00358254059341245,0.00165976514108479,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"nrounds=1",0.00260568635534879,0.00192277545232766,3.69706544007385e-06,0.00192277545232766
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",3,64,1994-01-01,2023-12-01,2024-03-01,0.00358254059341245,0.00247669750009412,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,35,"ntree=600;refresh=FALSE;last_refresh=61;source=boruta_confirmed",,0.00110584309331833,1.22288894703986e-06,0.00110584309331833
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",3,65,1994-02-01,2024-01-01,2024-04-01,0.00245962645157682,0.00467424689661211,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,360,1,1,,,-0.00221462044503529,4.90454371556829e-06,0.00221462044503529
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",3,65,1994-02-01,2024-01-01,2024-04-01,0.00245962645157682,0.00186056955910399,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,4,4,"AR_lags=4",,0.000599056892472835,3.5886916041921e-07,0.000599056892472835
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",3,65,1994-02-01,2024-01-01,2024-04-01,0.00245962645157682,0.00176038764303304,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,512,"0.19883672",6.81407980132384e-06,0.000699238808543786,4.88934911373733e-07,0.000699238808543786
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",3,65,1994-02-01,2024-01-01,2024-04-01,0.00245962645157682,0.0016730726805849,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,2,"0.00039950931",6.89044474318216e-06,0.00078655377099192,6.18666834661609e-07,0.00078655377099192
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",3,65,1994-02-01,2024-01-01,2024-04-01,0.00245962645157682,0.00202356071942858,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,13,"0.00037959858",6.88112311086159e-06,0.00043606573214824,1.9015332275398e-07,0.00043606573214824
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",3,65,1994-02-01,2024-01-01,2024-04-01,0.00245962645157682,0.00233398618660579,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,20,5,"factor_lags=1",-4355.36655712619,0.000125640264971038,1.57854761819925e-08,0.000125640264971038
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",3,65,1994-02-01,2024-01-01,2024-04-01,0.00245962645157682,0.00199086291184836,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"ntree=600;mtry=22",,0.000468763539728466,2.19739256178761e-07,0.000468763539728466
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",3,65,1994-02-01,2024-01-01,2024-04-01,0.00245962645157682,0.0018965374911204,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"nrounds=5",0.00262706625855415,0.000563088960456426,3.17069177387898e-07,0.000563088960456426
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",3,65,1994-02-01,2024-01-01,2024-04-01,0.00245962645157682,0.00179479179273215,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,35,"ntree=600;refresh=FALSE;last_refresh=61;source=boruta_confirmed",,0.000664834658844674,4.42005123601115e-07,0.000664834658844674
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",3,66,1994-03-01,2024-02-01,2024-05-01,5.67516184499794e-05,0.00300619436617477,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,360,1,1,,,-0.0029494427477248,8.69921252210639e-06,0.0029494427477248
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",3,66,1994-03-01,2024-02-01,2024-05-01,5.67516184499794e-05,0.00199929233409721,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,4,4,"AR_lags=4",,-0.00194254071564723,3.77346443194726e-06,0.00194254071564723
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",3,66,1994-03-01,2024-02-01,2024-05-01,5.67516184499794e-05,0.00179934222201745,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,512,"0.17992393",6.83066922359986e-06,-0.00174259060356747,3.03662201164165e-06,0.00174259060356747
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",3,66,1994-03-01,2024-02-01,2024-05-01,5.67516184499794e-05,0.00175733270041632,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,2,"0.00039675578",6.91125864197237e-06,-0.00170058108196634,2.89197601634182e-06,0.00170058108196634
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",3,66,1994-03-01,2024-02-01,2024-05-01,5.67516184499794e-05,0.00207368197884559,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,12,"0.00039493257",6.90063364461347e-06,-0.00201693036039561,4.06800807868555e-06,0.00201693036039561
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",3,66,1994-03-01,2024-02-01,2024-05-01,5.67516184499794e-05,0.00205886997472284,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,20,5,"factor_lags=1",-4354.89330331417,-0.00200211835627287,4.00847791252476e-06,0.00200211835627287
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",3,66,1994-03-01,2024-02-01,2024-05-01,5.67516184499794e-05,0.00211238093330269,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"ntree=600;mtry=22",,-0.00205562931485271,4.22561188008182e-06,0.00205562931485271
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",3,66,1994-03-01,2024-02-01,2024-05-01,5.67516184499794e-05,0.00173888157587498,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,516,"nrounds=1",0.00263598014900943,-0.001682129957425,2.82956119366665e-06,0.001682129957425
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",3,66,1994-03-01,2024-02-01,2024-05-01,5.67516184499794e-05,0.00222628839730283,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,354,516,35,"ntree=600;refresh=FALSE;last_refresh=61;source=boruta_confirmed",,-0.00216953677885285,4.70688983479521e-06,0.00216953677885285
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",3,67,1994-04-01,2024-03-01,2024-06-01,0.00154726687192941,0.00358254059341245,TRUE,"ok",,3,3,0,0,0,0,TRUE,0,360,1,1,,,-0.00203527372148304,4.14233912135944e-06,0.00203527372148304
