"track","track_label","horizon","loss","model","model_family","n_evaluation","mean_loss","loss_rank","in_mcs","mcs_rank","mcs_stage_p_value","mcs_p_value","mcs_statistic_value","mcs_detail_status","mcs_output_format","mcs_statistic","alpha","confidence_level","bootstrap_samples","block_length","mcs_package_version","mcs_object_class","mcs_status","status_message"
"monthly_transformed","Target-month transformed change",6,"SE","Ensemble_Mean","Ensemble",90,0.000377144125403944,5,TRUE,,0.6598,0.7536,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","Ensemble_InvRMSE","Ensemble",90,0.000377567161434232,6,TRUE,,0.6194,0.7536,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","AR(4)","Baseline",90,0.000380973526220029,7,TRUE,,0.7536,0.7536,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","BorutaRF","FeatureSelection+Tree",90,0.000397877912969885,8,TRUE,,0.6366,0.6914,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","Factor","Factor",90,0.000417274648553006,9,TRUE,,0.6782,0.6914,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","LASSO","Regularization",90,0.000542007050045919,10,TRUE,,0.6914,0.6914,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RW","Baseline",90,0.000688079824718056,11,TRUE,,0.5862,0.5862,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","ElasticNet","Regularization",90,0.000959436629477609,12,TRUE,,0.5236,0.5862,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RandomForest","Tree",90,0.000363101613182638,2,FALSE,,0.0866,0.7536,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Ensemble_Median","Ensemble",90,0.00837963417777477,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Ridge","Regularization",90,0.00853883047603257,2,TRUE,,0.3844,0.8244,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","XGBoost","Boosting",90,0.00877360801626281,3,TRUE,,0.3608,0.8244,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RandomForest","Tree",90,0.0088725989258117,4,TRUE,,0.4342,0.8244,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","AR(4)","Baseline",90,0.00887987057400686,5,TRUE,,0.7552,0.8244,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Ensemble_Mean","Ensemble",90,0.00898672474531236,6,TRUE,,0.8244,0.8244,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Ensemble_InvRMSE","Ensemble",90,0.00899697746626653,7,TRUE,,0.7948,0.7948,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Factor","Factor",90,0.00960367270980046,8,TRUE,,0.5232,0.6338,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","LASSO","Regularization",90,0.00967689914181124,9,TRUE,,0.7576,0.7576,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","BorutaRF","FeatureSelection+Tree",90,0.00994404623696906,10,TRUE,,0.4478,0.4478,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","ElasticNet","Regularization",90,0.012027317056185,11,TRUE,,0.6338,0.6338,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RW","Baseline",90,0.0125488898531853,12,TRUE,,0.2882,0.2882,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","ElasticNet","Regularization",90,0.000357101724098849,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","LASSO","Regularization",90,0.000357101724098849,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","Ridge","Regularization",90,0.000357402486749601,3,TRUE,,0.84,0.84,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","XGBoost","Boosting",90,0.000357457445721798,4,TRUE,,0.693,0.84,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","Ensemble_Median","Ensemble",90,0.000357517044045625,5,TRUE,,0.5536,0.6218,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","AR(4)","Baseline",90,0.000359861699424238,6,TRUE,,0.5748,0.6218,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","Ensemble_InvRMSE","Ensemble",90,0.00036405301625759,7,TRUE,,0.5248,0.6218,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","Ensemble_Mean","Ensemble",90,0.000364114848262741,8,TRUE,,0.6218,0.6218,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","Factor","Factor",90,0.000389401486950736,10,TRUE,,0.3158,0.4546,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","BorutaRF","FeatureSelection+Tree",90,0.000423212258766234,11,TRUE,,0.3004,0.4546,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"SE","RW","Baseline",90,0.000715419308990815,12,TRUE,,0.4546,0.4546,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
