"track","track_label","horizon","loss","model","model_family","n_evaluation","mean_loss","loss_rank","in_mcs","mcs_rank","mcs_stage_p_value","mcs_p_value","mcs_statistic_value","mcs_detail_status","mcs_output_format","mcs_statistic","alpha","confidence_level","bootstrap_samples","block_length","mcs_package_version","mcs_object_class","mcs_status","status_message","target_code","target_name"
"monthly_transformed","Target-month transformed change",6,"AE","XGBoost","Boosting",90,0.00184106189953218,10,TRUE,,0.5068,0.5068,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"AE","RW","Baseline",90,0.00185756402410411,11,TRUE,,0.8586,0.8586,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"AE","Ridge","Regularization",90,0.00194342837482002,12,TRUE,,0.4544,0.4544,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","Ensemble_Mean","Ensemble",90,5.66988393005452e-06,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","Ensemble_InvRMSE","Ensemble",90,5.72902921899381e-06,2,TRUE,,0.3202,0.9652,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","XGBoost","Boosting",90,5.76581641185463e-06,3,TRUE,,0.8072,0.9652,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","Ensemble_Median","Ensemble",90,5.91574973363019e-06,4,TRUE,,0.314,0.9652,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","LASSO","Regularization",90,5.95205780268058e-06,5,TRUE,,0.9652,0.9652,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","ElasticNet","Regularization",90,5.95631048710082e-06,6,TRUE,,0.9614,0.9614,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","RandomForest","Tree",90,6.02769254871911e-06,7,TRUE,,0.9368,0.9652,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","Ridge","Regularization",90,6.03625296140612e-06,8,TRUE,,0.9438,0.9438,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","BorutaRF","FeatureSelection+Tree",90,6.05545669792357e-06,9,TRUE,,0.868,0.9652,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","AR(4)","Baseline",90,6.34345841695928e-06,10,TRUE,,0.643,0.643,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","Factor","Factor",90,7.14228612145987e-06,11,TRUE,,0.304,0.304,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","RW","Baseline",90,8.4528592609081e-06,12,TRUE,,0.6108,0.6108,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"AE","Ensemble_Mean","Ensemble",90,0.00175646473655008,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"AE","Ensemble_InvRMSE","Ensemble",90,0.00176573508922861,2,TRUE,,0.1826,0.9686,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"AE","Ensemble_Median","Ensemble",90,0.001780195165248,3,TRUE,,0.6278,0.9686,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"AE","ElasticNet","Regularization",90,0.00178367070019687,4,TRUE,,0.8664,0.9686,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"AE","LASSO","Regularization",90,0.00178387167533509,5,TRUE,,0.8452,0.9686,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"AE","Ridge","Regularization",90,0.00178661983494438,6,TRUE,,0.8042,0.9686,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"AE","XGBoost","Boosting",90,0.00179775342998654,7,TRUE,,0.9178,0.9686,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"AE","RandomForest","Tree",90,0.00180584972098394,8,TRUE,,0.9686,0.9686,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"AE","AR(4)","Baseline",90,0.00183968660211754,9,TRUE,,0.9274,0.9274,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"AE","BorutaRF","FeatureSelection+Tree",90,0.00187479343272729,10,TRUE,,0.8902,0.9274,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"AE","Factor","Factor",90,0.00195661619382931,11,TRUE,,0.1076,0.1076,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"AE","RW","Baseline",90,0.00208483937006346,12,TRUE,,0.6438,0.6438,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"SE","XGBoost","Boosting",90,0.000360202684118054,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"SE","BorutaRF","FeatureSelection+Tree",90,0.000373644859882405,2,TRUE,,0.6422,0.7528,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"SE","RandomForest","Tree",90,0.000410159370237983,3,TRUE,,0.3684,0.7528,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"SE","AR(4)","Baseline",90,0.000525969313412719,4,TRUE,,0.2622,0.7528,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"SE","Ensemble_Mean","Ensemble",90,0.000535692210124389,5,TRUE,,0.3754,0.7528,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"SE","Ensemble_InvRMSE","Ensemble",90,0.000548662065090952,6,TRUE,,0.4456,0.7528,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"SE","RW","Baseline",90,0.000587443663865676,7,TRUE,,0.2468,0.7528,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"SE","Ensemble_Median","Ensemble",90,0.00061901326420607,8,TRUE,,0.67,0.7528,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"SE","ElasticNet","Regularization",90,0.00070266558077056,9,TRUE,,0.7408,0.7408,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"SE","LASSO","Regularization",90,0.000710805709305188,10,TRUE,,0.7144,0.7144,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"SE","Ridge","Regularization",90,0.000859872974977519,11,TRUE,,0.7528,0.7528,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"SE","Factor","Factor",90,0.0010628200774937,12,TRUE,,0.6628,0.6628,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"AE","BorutaRF","FeatureSelection+Tree",90,0.00815917881775686,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"AE","XGBoost","Boosting",90,0.00839284145206707,2,TRUE,,0.5892,0.6054,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"AE","RandomForest","Tree",90,0.00874369978587496,3,TRUE,,0.3616,0.6054,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"AE","Ensemble_Median","Ensemble",90,0.00958369552665123,4,TRUE,,0.6054,0.6054,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"AE","Ensemble_Mean","Ensemble",90,0.00965975198748106,5,TRUE,,0.1696,0.3556,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"AE","Ensemble_InvRMSE","Ensemble",90,0.00968378604413559,6,TRUE,,0.1748,0.3556,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"AE","ElasticNet","Regularization",90,0.010284876415697,7,TRUE,,0.1752,0.3556,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"AE","LASSO","Regularization",90,0.0104112871994007,8,TRUE,,0.1262,0.3556,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"AE","Ridge","Regularization",90,0.0105133092763532,9,TRUE,,0.312,0.3556,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"AE","AR(4)","Baseline",90,0.0105235885757875,10,TRUE,,0.3556,0.3556,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"AE","Factor","Factor",90,0.0114246930898243,11,TRUE,,0.3316,0.3316,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",1,"AE","RW","Baseline",90,0.0123125213857162,12,FALSE,,0.0104,0.0104,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"SE","XGBoost","Boosting",90,0.000357159487208899,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"SE","RandomForest","Tree",90,0.0004013788658063,2,TRUE,,0.1582,0.666,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"SE","BorutaRF","FeatureSelection+Tree",90,0.000403827609036393,3,TRUE,,0.2032,0.666,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"SE","Ridge","Regularization",90,0.000409726272948992,4,TRUE,,0.2658,0.666,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"SE","ElasticNet","Regularization",90,0.000443735243509674,5,TRUE,,0.6036,0.6194,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"SE","Ensemble_Median","Ensemble",90,0.000444359074952175,6,TRUE,,0.585,0.6194,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"SE","Ensemble_Mean","Ensemble",90,0.000444683150615857,7,TRUE,,0.6544,0.6544,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"SE","Ensemble_InvRMSE","Ensemble",90,0.000445334645993479,8,TRUE,,0.666,0.666,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"SE","LASSO","Regularization",90,0.000451428783411567,9,TRUE,,0.5868,0.6194,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"SE","AR(4)","Baseline",90,0.00046180496455463,10,TRUE,,0.6194,0.6194,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"SE","Factor","Factor",90,0.000581409564906926,11,TRUE,,0.5318,0.5318,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"SE","RW","Baseline",90,0.000838107827460895,12,TRUE,,0.3178,0.3178,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"AE","XGBoost","Boosting",90,0.00830638121684492,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"AE","Ridge","Regularization",90,0.00885717099507313,2,TRUE,,0.5046,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"AE","ElasticNet","Regularization",90,0.00890792534867371,3,TRUE,,0.5282,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"AE","Ensemble_InvRMSE","Ensemble",90,0.00895089700449784,4,TRUE,,0.4796,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"AE","LASSO","Regularization",90,0.00895445670749519,5,TRUE,,0.6814,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"AE","Ensemble_Mean","Ensemble",90,0.00896796852853789,6,TRUE,,0.6518,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"AE","Ensemble_Median","Ensemble",90,0.00898478744355905,7,TRUE,,0.2972,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"AE","BorutaRF","FeatureSelection+Tree",90,0.00913457473342157,8,TRUE,,0.6142,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"AE","AR(4)","Baseline",90,0.00932409384394554,9,TRUE,,0.8484,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"AE","RandomForest","Tree",90,0.00932771764358349,10,TRUE,,0.6216,0.6216,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"AE","Factor","Factor",90,0.0100816534644765,11,TRUE,,0.38,0.38,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",3,"AE","RW","Baseline",90,0.0128220497177866,12,TRUE,,0.115,0.115,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"SE","Ensemble_Median","Ensemble",90,0.000357927659351297,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"SE","XGBoost","Boosting",90,0.000367486113917305,3,TRUE,,0.353,0.7536,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"SE","Ridge","Regularization",90,0.000373482656449041,4,TRUE,,0.736,0.7536,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"SE","Ensemble_Mean","Ensemble",90,0.000377144125403944,5,TRUE,,0.6598,0.7536,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"SE","Ensemble_InvRMSE","Ensemble",90,0.000377567161434232,6,TRUE,,0.6194,0.7536,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"SE","AR(4)","Baseline",90,0.000380973526220029,7,TRUE,,0.7536,0.7536,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"SE","BorutaRF","FeatureSelection+Tree",90,0.000397877912969885,8,TRUE,,0.6366,0.6914,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"SE","Factor","Factor",90,0.000417274648553006,9,TRUE,,0.6782,0.6914,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"SE","LASSO","Regularization",90,0.000542007050045919,10,TRUE,,0.6914,0.6914,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"SE","RW","Baseline",90,0.000688079824718056,11,TRUE,,0.5862,0.5862,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"SE","ElasticNet","Regularization",90,0.000959436629477609,12,TRUE,,0.5236,0.5862,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"SE","RandomForest","Tree",90,0.000363101613182638,2,FALSE,,0.0866,0.7536,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"AE","Ensemble_Median","Ensemble",90,0.00837963417777477,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"AE","Ridge","Regularization",90,0.00853883047603257,2,TRUE,,0.3844,0.8244,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
"monthly_transformed","Target-month transformed change",6,"AE","XGBoost","Boosting",90,0.00877360801626281,3,TRUE,,0.3608,0.8244,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,12,"0.2.0","SSM","ok",,"INDPRO","Industrial Production Index [INDPRO]"
