"target_code","target_name","horizon","model","model_family","loss","n_evaluation","net_loss_reduction_vs_RW","gross_positive_loss_reduction","gross_loss_deterioration","share_months_better_than_RW","top_months","top_months_share_of_positive_reduction","top_months_share_of_deterioration"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",12,"Factor","Factor","AE",90,0.011540085861074,0.0681269709592062,0.0565868850981322,0.555555555555556,12,0.67534163781303,0.647486383160867
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",12,"RW","Baseline","AE",90,0,0,0,0,12,,
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",12,"Ensemble_Mean","Ensemble","SE",90,0.000250467779776823,0.000447547112405327,0.000197079332628504,0.588888888888889,12,0.79655040816685,0.878346800782494
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",12,"Ensemble_InvRMSE","Ensemble","SE",90,0.000245144703772287,0.00045075285656763,0.000205608152795344,0.588888888888889,12,0.797556279817261,0.878753797578325
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",12,"XGBoost","Boosting","SE",90,0.000241833856414812,0.000465030111980614,0.000223196255565801,0.544444444444444,12,0.799683231401267,0.863876884963798
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",12,"Ensemble_Median","Ensemble","SE",90,0.000228339857455012,0.00046331712028749,0.000234977262832478,0.577777777777778,12,0.796584983011647,0.854804998933261
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",12,"LASSO","Regularization","SE",90,0.000225072131240477,0.000462494365820976,0.000237422234580499,0.6,12,0.796531336715297,0.852368817086486
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",12,"ElasticNet","Regularization","SE",90,0.000224689389642655,0.00046251091055847,0.000237821520915814,0.6,12,0.797024361790717,0.850430894794971
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",12,"RandomForest","Tree","SE",90,0.00021826500409701,0.000453140590583704,0.000234875586486695,0.566666666666667,12,0.798651703027027,0.88310361720591
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",12,"Ridge","Regularization","SE",90,0.000217494566955178,0.0004761511556672,0.000258656588712022,0.588888888888889,12,0.79957092804436,0.843581098083409
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",12,"BorutaRF","FeatureSelection+Tree","SE",90,0.000215766230668608,0.000430392654049126,0.000214626423380518,0.555555555555556,12,0.808714087942699,0.850575538095046
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",12,"AR(4)","Baseline","SE",90,0.000189846075955394,0.000484468135791472,0.000294622059836078,0.555555555555556,12,0.790122778298121,0.843888331413893
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",12,"Factor","Factor","SE",90,0.000117951582550341,0.000425745988245003,0.000307794405694662,0.555555555555556,12,0.800502708839299,0.848669189872188
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",12,"RW","Baseline","SE",90,0,0,0,0,12,,
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"RandomForest","Tree","AE",88,9.41013333333331,14.5742111111111,5.16407777777778,0.670454545454545,12,0.727099198813124,0.926060800358029
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"XGBoost","Boosting","AE",88,9.39865775147918,14.4401223872323,5.04146463575308,0.693181818181818,12,0.739571616805619,0.92023025113655
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"BorutaRF","FeatureSelection+Tree","AE",88,9.09207777777774,14.4374444444444,5.34536666666667,0.647727272727273,12,0.734303739504529,0.894037515355978
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"Ensemble_InvRMSE","Ensemble","AE",88,3.64570704943035,8.46155487310588,4.81584782367554,0.693181818181818,12,0.560752249329317,0.942755462071768
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"Ensemble_Mean","Ensemble","AE",88,3.42539146344114,8.34498557659435,4.91959411315321,0.670454545454545,12,0.557277792208923,0.937396055445597
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"Ensemble_Median","Ensemble","AE",88,1.56650211536399,7.71972868250717,6.15322656714317,0.681818181818182,12,0.532881151196932,0.960253612356843
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"RW","Baseline","AE",88,0,0,0,0,12,,
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"Ridge","Regularization","AE",88,-2.63197786329065,6.89261659873354,9.5245944620242,0.659090909090909,12,0.472507718463938,0.944524252671824
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"LASSO","Regularization","AE",88,-8.18171378747759,5.70635529739313,13.8880690848707,0.465909090909091,12,0.592105382964422,0.728781338561712
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"ElasticNet","Regularization","AE",88,-9.24644823082361,5.72313136462287,14.9695795954465,0.477272727272727,12,0.587891031061381,0.753892700249482
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"AR(4)","Baseline","AE",88,-9.35070434013549,5.27214941489642,14.6228537550319,0.534090909090909,12,0.475792350120902,0.921864855128985
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"Factor","Factor","AE",88,-11.7252914419407,5.57116930027661,17.2964607422173,0.431818181818182,12,0.666057532357073,0.745094630423054
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"XGBoost","Boosting","SE",88,98.4789985581441,123.178816118539,24.6998175603948,0.693181818181818,12,0.991655082764077,0.997393047323389
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"RandomForest","Tree","SE",88,94.7749369767128,118.601415488271,23.8264785115587,0.670454545454545,12,0.990652124496982,0.99753617272826
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"BorutaRF","FeatureSelection+Tree","SE",88,92.4762996899226,115.858090932762,23.3817912428395,0.647727272727273,12,0.991143551261562,0.996304981891457
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"Ensemble_Mean","Ensemble","SE",88,6.25645833642026,26.1553266744353,19.898868338015,0.670454545454545,12,0.960677393811814,0.997413480066991
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"Ensemble_InvRMSE","Ensemble","SE",88,5.64211536335747,25.491694536347,19.8495791729895,0.693181818181818,12,0.959128931830183,0.997985554000932
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"RW","Baseline","SE",88,0,0,0,0,12,,
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"Ensemble_Median","Ensemble","SE",88,-48.4497270648008,5.18092475097326,53.630651815774,0.681818181818182,12,0.806744445175106,0.999197432078862
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"LASSO","Regularization","SE",88,-64.437275386861,2.32065543629355,66.7579308231545,0.465909090909091,12,0.75275430935273,0.975219380967367
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"ElasticNet","Regularization","SE",88,-81.1654066869312,2.32740968831984,83.4928163752511,0.477272727272727,12,0.754061648148786,0.978972950736296
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"Factor","Factor","SE",88,-105.482644624299,3.48752677344954,108.970171397748,0.431818181818182,12,0.848039455221342,0.983737592022428
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"AR(4)","Baseline","SE",88,-106.387522923813,2.0642675938033,108.451790517616,0.534090909090909,12,0.620362758831046,0.997538221600938
"UNRATE","Civilian Unemployment Rate [UNRATE]",1,"Ridge","Regularization","SE",88,-127.803479095151,4.37623074912397,132.179709844275,0.659090909090909,12,0.77341348545191,0.999483468306968
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"XGBoost","Boosting","AE",88,13.1290121132508,18.6844599000644,5.5554477868136,0.602272727272727,12,0.833632457921743,0.820083782277059
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"Ridge","Regularization","AE",88,10.9113203316281,16.5776833223932,5.66636299076505,0.636363636363636,12,0.805503023659214,0.831164036891369
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"BorutaRF","FeatureSelection+Tree","AE",88,10.5246888888889,18.1112555555556,7.58656666666667,0.556818181818182,12,0.844474246524414,0.786000035149849
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"Ensemble_Median","Ensemble","AE",88,10.1852833754068,16.040586236385,5.85530286097822,0.613636363636364,12,0.800422481437905,0.839742925846165
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"Factor","Factor","AE",88,9.29089261620031,13.7797201402222,4.48882752402194,0.568181818181818,12,0.772867804622936,0.753285285669956
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"RandomForest","Tree","AE",88,6.33450833333334,16.1073944444444,9.77288611111111,0.579545454545455,12,0.844086963509858,0.802155851265363
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"Ensemble_Mean","Ensemble","AE",88,5.30111316863292,12.1490790791837,6.84796591055076,0.647727272727273,12,0.733509837192515,0.860164432746056
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"Ensemble_InvRMSE","Ensemble","AE",88,5.20980954030039,12.2134944588191,7.00368491851868,0.647727272727273,12,0.737347964585549,0.858112528486603
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"AR(4)","Baseline","AE",88,3.36444713895328,15.2469206656025,11.8824735266492,0.568181818181818,12,0.826426712247172,0.896149069207883
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"RW","Baseline","AE",88,0,0,0,0,12,,
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"ElasticNet","Regularization","AE",88,-10.5068389326837,6.56642004732512,17.0732589800088,0.568181818181818,12,0.586792853221447,0.921403785441494
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"LASSO","Regularization","AE",88,-13.8218891240691,6.37727213847006,20.1991612625391,0.568181818181818,12,0.591814697986974,0.919366262082813
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"XGBoost","Boosting","SE",88,130.285087359146,136.03797084417,5.75288348502386,0.602272727272727,12,0.994298354710288,0.968993478065332
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"BorutaRF","FeatureSelection+Tree","SE",88,124.959015671296,133.96129862804,9.00228295674382,0.556818181818182,12,0.993701099289405,0.966044037907277
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"Ridge","Regularization","SE",88,121.912861528176,128.010574486822,6.09771295864589,0.636363636363636,12,0.993518685873351,0.980682238547053
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"Ensemble_Median","Ensemble","SE",88,119.65648641663,126.808974100035,7.1524876834049,0.613636363636364,12,0.993775088009753,0.982779276074452
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"RandomForest","Tree","SE",88,117.082093695857,131.61346226946,14.5313685736034,0.579545454545455,12,0.994825332881164,0.965313788621177
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"Factor","Factor","SE",88,106.460087824245,108.789951486327,2.32986366208114,0.568181818181818,12,0.99198815628085,0.932935984954424
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"AR(4)","Baseline","SE",88,94.1114344219318,128.937605143256,34.8261707213241,0.568181818181818,12,0.994638419951561,0.993868161247369
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"Ensemble_Mean","Ensemble","SE",88,77.6371778845999,88.5648409818523,10.9276630972523,0.647727272727273,12,0.990635356668578,0.986066441389013
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"Ensemble_InvRMSE","Ensemble","SE",88,77.4741302498686,88.6745408484917,11.2004105986231,0.647727272727273,12,0.990843176957993,0.985946065354199
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"RW","Baseline","SE",88,0,0,0,0,12,,
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"ElasticNet","Regularization","SE",88,-236.718596031791,4.91331071814163,241.631906749933,0.568181818181818,12,0.855108779438132,0.998814470341817
"UNRATE","Civilian Unemployment Rate [UNRATE]",3,"LASSO","Regularization","SE",88,-258.90571001252,4.68594168707947,263.591651699599,0.568181818181818,12,0.863161484670612,0.998666942760937
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"XGBoost","Boosting","AE",88,17.3523110087728,21.8801978954347,4.52788688666187,0.590909090909091,12,0.835022177211907,0.705395961394507
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"RandomForest","Tree","AE",88,16.3188277777778,20.4667222222222,4.14789444444444,0.590909090909091,12,0.830853336445884,0.69777638185907
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"Ensemble_Median","Ensemble","AE",88,15.3175382834718,17.8032778973991,2.48573961392738,0.613636363636364,12,0.790926524887422,0.805806789670848
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"Ridge","Regularization","AE",88,14.7533935046219,17.8345163164747,3.08112281185285,0.613636363636364,12,0.794550368127273,0.747909711276071
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"BorutaRF","FeatureSelection+Tree","AE",88,13.0167222222222,20.37505,7.35832777777777,0.522727272727273,12,0.888496388147923,0.723370874572197
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"Factor","Factor","AE",88,11.4206072395006,14.5191942986118,3.0985870591112,0.602272727272727,12,0.736537202048079,0.751120261162423
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"Ensemble_InvRMSE","Ensemble","AE",88,10.3776825755635,16.2817040577523,5.90402148218883,0.625,12,0.766924276719109,0.861686893091806
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"Ensemble_Mean","Ensemble","AE",88,10.3346377715894,16.1680576814132,5.83341990982378,0.625,12,0.769391907359074,0.863573266762329
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"AR(4)","Baseline","AE",88,9.26748347417392,15.0456480245635,5.77816455038959,0.590909090909091,12,0.787542416007959,0.872833002809027
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"RW","Baseline","AE",88,0,0,0,0,12,,
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"LASSO","Regularization","AE",88,-1.12610617479394,14.1065923512358,15.2326985260298,0.556818181818182,12,0.817772831059542,0.887832126189463
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"ElasticNet","Regularization","AE",88,-17.4606723261459,14.0828962560967,31.5435685822426,0.556818181818182,12,0.817140440932281,0.948501344420367
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"XGBoost","Boosting","SE",88,135.270652667072,140.928816259015,5.65816359194258,0.590909090909091,12,0.992325594003074,0.946149226919092
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"RandomForest","Tree","SE",88,133.758942401204,137.865938313549,4.10699591234566,0.590909090909091,12,0.992898733832959,0.923457484020876
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"BorutaRF","FeatureSelection+Tree","SE",88,132.629370440895,139.990252228086,7.36088178719132,0.522727272727273,12,0.994191669699407,0.907992034419601
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"Ridge","Regularization","SE",88,126.332366141192,130.584062976947,4.2516968357553,0.613636363636364,12,0.9919928525641,0.962954729216372
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"Ensemble_Median","Ensemble","SE",88,124.669761977794,128.075996472406,3.40623449461149,0.613636363636364,12,0.991558422279595,0.979193761717561
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"Ensemble_Mean","Ensemble","SE",88,104.243780478829,122.065140164386,17.8213596855573,0.625,12,0.990701272794356,0.992557117186141
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"Ensemble_InvRMSE","Ensemble","SE",88,104.228842002642,122.048868571489,17.8200265688467,0.625,12,0.990582385218735,0.992365180913662
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"AR(4)","Baseline","SE",88,101.026027916878,116.442354918634,15.4163270017563,0.590909090909091,12,0.992328314033739,0.990970406514372
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"Factor","Factor","SE",88,100.092447525331,102.390918354055,2.29847082872415,0.602272727272727,12,0.989021051711597,0.927034583698215
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"LASSO","Regularization","SE",88,46.9576237249995,121.56311810496,74.6054943799603,0.556818181818182,12,0.993494603100739,0.99377378344406
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"RW","Baseline","SE",88,0,0,0,0,12,,
"UNRATE","Civilian Unemployment Rate [UNRATE]",6,"ElasticNet","Regularization","SE",88,-443.219078076027,121.628952009962,564.848030085989,0.556818181818182,12,0.993545717237136,0.999240714212239
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"XGBoost","Boosting","AE",88,19.0228130250704,21.4905829694588,2.46776994438842,0.613636363636364,12,0.834840432338429,0.767528596363855
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"Ridge","Regularization","AE",88,18.7230927517483,21.2078680013619,2.48477524961357,0.625,12,0.833207764212682,0.684423118131761
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"Ensemble_Median","Ensemble","AE",88,18.5732063338978,20.8139101671907,2.24070383329295,0.613636363636364,12,0.838150326854188,0.739371972965996
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"ElasticNet","Regularization","AE",88,18.421599811259,20.9469269127004,2.52532710144145,0.602272727272727,12,0.853887000008264,0.691097242556219
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"LASSO","Regularization","AE",88,18.269670818046,20.9044022488112,2.63473143076519,0.602272727272727,12,0.851899917977856,0.689454663484217
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"Factor","Factor","AE",88,17.2378594897816,20.2904247478901,3.0525652581085,0.579545454545455,12,0.823291738375687,0.695690972260656
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"Ensemble_Mean","Ensemble","AE",88,15.492912844427,19.0473394755382,3.5544266311112,0.556818181818182,12,0.857312739446137,0.684418988501416
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"Ensemble_InvRMSE","Ensemble","AE",88,15.4439278882354,19.0507273331332,3.60679944489778,0.556818181818182,12,0.857469949953727,0.679566229783052
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"AR(4)","Baseline","AE",88,13.13208637851,18.5011197030604,5.3690333245504,0.647727272727273,12,0.797478638785992,0.892925880347864
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"RandomForest","Tree","AE",88,12.6725055555556,18.4747194444444,5.80221388888889,0.511363636363636,12,0.861367312900106,0.662039920585868
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"RW","Baseline","AE",88,0,0,0,0,12,,
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"BorutaRF","FeatureSelection+Tree","AE",88,-12.7652,16.5640138888889,29.3292138888889,0.443181818181818,12,0.88936038550774,0.743153418230989
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"Ridge","Regularization","SE",88,120.535132674266,122.096863172522,1.56173049825655,0.625,12,0.989784094843723,0.932353806100817
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"Ensemble_Median","Ensemble","SE",88,120.434522043906,121.845059371165,1.41053732725926,0.613636363636364,12,0.990196897307437,0.941716866579462
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"XGBoost","Boosting","SE",88,120.19108358478,122.103474654806,1.91239107002608,0.613636363636364,12,0.99004987250064,0.954885791463474
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"Factor","Factor","SE",88,120.148246727812,122.39944485107,2.25119812325768,0.579545454545455,12,0.990116950455781,0.912259602528481
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"ElasticNet","Regularization","SE",88,120.1001302293,121.35652160251,1.25639137320973,0.602272727272727,12,0.990652644500327,0.878759139914686
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"LASSO","Regularization","SE",88,119.941809933443,121.27760833715,1.33579840370715,0.602272727272727,12,0.990540711749248,0.882456185840458
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"Ensemble_Mean","Ensemble","SE",88,117.859942500991,120.165889173568,2.30594667257651,0.556818181818182,12,0.990248967507248,0.90584823079669
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"Ensemble_InvRMSE","Ensemble","SE",88,117.855957137017,120.186064693727,2.33010755671047,0.556818181818182,12,0.990255850275569,0.900796667427071
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"RandomForest","Tree","SE",88,116.725705610278,121.158720818125,4.43301520784722,0.511363636363636,12,0.992355637105998,0.887625288068996
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"AR(4)","Baseline","SE",88,103.412285714852,118.820326928098,15.4080412132462,0.647727272727273,12,0.989210296060588,0.995520336142013
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"BorutaRF","FeatureSelection+Tree","SE",88,57.7712490637498,117.31375113527,59.5425020715202,0.443181818181818,12,0.995479528693045,0.892805590341293
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,"RW","Baseline","SE",88,0,0,0,0,12,,
