"horizon","model","model_family","n_evaluation","RMSE","MAE","bias","correlation","benchmark_RMSE","benchmark_MAE","relative_RMSE","relative_MAE","RMSE_rank","MAE_rank"
6,"LASSO","Regularization",88,1.55965605282864,0.560523933804477,-0.0213673758600246,-0.0349993672333566,1.72224747456234,0.547727272727273,0.905593461952951,1.02336319864718,10,11
6,"RW","Baseline",88,1.72224747456234,0.547727272727273,-0.00227272727272728,-0.0589282075291085,1.72224747456234,0.547727272727273,1,1,11,10
6,"ElasticNet","Regularization",88,2.82890735025354,0.746144003706204,-0.208365054316901,-0.0327463836181915,1.72224747456234,0.547727272727273,1.64256728027569,1.36225461257564,12,12
12,"Ridge","Regularization",88,1.18688317628824,0.323601218730133,0.00407523569291324,-0.0858675619790794,1.66685604984626,0.536363636363636,0.712048995711245,0.603324306107027,1,2
12,"Ensemble_Median","Ensemble",88,1.18736471935703,0.325304473478434,0.00988362007754685,-0.0662967220286309,1.66685604984626,0.536363636363636,0.712337888725628,0.60649986580725,2,3
12,"XGBoost","Boosting",88,1.18852905850056,0.320195306533291,0.0187286666726736,-0.101772017830605,1.66685604984626,0.536363636363636,0.713036412838516,0.596974300316306,3,1
12,"Factor","Factor",88,1.18873382443917,0.3404788694343,0.00473307621331573,-0.0137905349046569,1.66685604984626,0.536363636363636,0.713159258442746,0.634791112504628,4,6
12,"ElasticNet","Regularization",88,1.18896378572182,0.327027274872057,0.0268428526449347,-0.0196283323109598,1.66685604984626,0.536363636363636,0.713297219535831,0.60971186840553,5,4
12,"LASSO","Regularization",88,1.18972012592419,0.328753740704023,0.027308769374246,-0.0187657003690705,1.66685604984626,0.536363636363636,0.71375097209739,0.6129307030075,6,5
12,"Ensemble_Mean","Ensemble",88,1.19962142465394,0.360307808586057,-0.0223513682647771,-0.0252611454729668,1.66685604984626,0.536363636363636,0.71969107636174,0.671760321092649,7,7
12,"Ensemble_InvRMSE","Ensemble",88,1.19964030055501,0.360864455815507,-0.0237442495065911,-0.0256227836638916,1.66685604984626,0.536363636363636,0.719702400615612,0.672798137961114,8,8
12,"RandomForest","Tree",88,1.20498158411862,0.392357891414142,-0.0525056818181818,-0.0582550395055498,1.66685604984626,0.536363636363636,0.722906806637417,0.731514712806026,9,10
12,"AR(4)","Baseline",88,1.26620278017111,0.387135382062387,0.00953222895831694,-0.0349516867139,1.66685604984626,0.536363636363636,0.759635350807823,0.721777830963771,10,9
12,"BorutaRF","FeatureSelection+Tree",88,1.45668034389003,0.681422727272727,-0.244422916666667,-0.0144342321005367,1.66685604984626,0.536363636363636,0.87390890414585,1.27044915254237,11,12
12,"RW","Baseline",88,1.66685604984626,0.536363636363636,0.00454545454545456,0.00803316550735594,1.66685604984626,0.536363636363636,1,1,12,11
