"target_code","target_name","track","track_label","horizon","forecast_number","origin_date","seed","selection_source","n_selected","max_runs","feature"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"UNRATE_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"USCONS_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"USCONS_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"USFIRE_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"USGOOD_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"USGOOD_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"USGOOD_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"USGOOD_L3"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"USTPU_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"USTRADE_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"USTRADE_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"USWTRADE_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",42,100,"VIXCLSx_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"BUSINVx_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"DMANEMP_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"DMANEMP_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"MANEMP_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"MANEMP_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"NDMANEMP_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"PAYEMS_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"PAYEMS_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"PC1_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"USCONS_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"USGOOD_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"USGOOD_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"USTPU_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"USTPU_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"USTRADE_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",16,100,"USWTRADE_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",14,100,"DMANEMP_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",14,100,"MANEMP_L0"
