"target_code","target_name","track","track_label","horizon","feature","selection_source","last_refresh","last_seed","mean_importance","median_importance","minimum_importance","maximum_importance","normalized_hits","boruta_decision","selection_frequency","stable_core"
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"MANEMP_L0","boruta_confirmed",85,21266801,0.128699986918975,0.13339170494288,-0.0151879562877624,0.225960391663738,0.606060606060606,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"MANEMP_L3","boruta_confirmed",85,21266801,0.118936811945037,0.12468249612336,-0.0214080556845022,0.197914213890975,0.585858585858586,"Confirmed",0.266666666666667,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"NDMANEMP_L0","boruta_confirmed",85,21266801,0.106792597126097,0.109989885227109,-0.0024816982929644,0.181922777470428,0.414141414141414,"Confirmed",0.466666666666667,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"PAYEMS_L0","boruta_confirmed",85,21266801,0.192425155297224,0.200317262233195,0,0.310419364838362,0.878787878787879,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"PAYEMS_L1","boruta_confirmed",85,21266801,0.155492688742028,0.163729175958708,0,0.250193546196379,0.777777777777778,"Confirmed",0.866666666666667,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"PAYEMS_L2","boruta_confirmed",85,21266801,0.112549644655881,0.117765470462213,0,0.198173286131164,0.494949494949495,"Confirmed",0.133333333333333,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"PC1_L0","boruta_confirmed",85,21266801,0.119303405401335,0.124004475844936,0,0.191945840271568,0.545454545454545,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"PC1_L1","boruta_confirmed",85,21266801,0.121925742210352,0.130617079375377,-0.018151356532447,0.23488239879761,0.525252525252525,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"PERMITMW_L3","boruta_confirmed",85,21266801,0.121447814945287,0.128132401543938,0,0.205670200036202,0.555555555555556,"Confirmed",0.8,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"SRVPRD_L0","boruta_confirmed",85,21266801,0.175745189922412,0.185281705385028,0,0.293744321256345,0.838383838383838,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"SRVPRD_L1","boruta_confirmed",85,21266801,0.143595253305225,0.149225050771123,0,0.221003107685994,0.656565656565657,"Confirmed",0.666666666666667,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"T10YFFM_L0","boruta_confirmed",85,21266801,0.129608653372761,0.138529411331564,-0.0121245656060986,0.235475128799183,0.656565656565657,"Confirmed",0.866666666666667,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"T10YFFM_L1","boruta_confirmed",85,21266801,0.119594844924028,0.12849828661932,0,0.201418210026469,0.575757575757576,"Confirmed",0.733333333333333,TRUE
