"target_code","target_name","track","track_label","horizon","feature","selection_source","last_refresh","last_seed","mean_importance","median_importance","minimum_importance","maximum_importance","normalized_hits","boruta_decision","selection_frequency","stable_core"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"AAAFFM_L1","boruta_confirmed",85,21161801,0.130445650983298,0.139148740394634,-0.0258696827402628,0.216908344992861,0.676767676767677,"Confirmed",0.266666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"AMDMUOx_L1","boruta_confirmed",85,21161801,0.172715586953355,0.180289732987023,0.0274421736577391,0.301460732554316,0.787878787878788,"Confirmed",0.666666666666667,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"AWHMAN_L0","boruta_confirmed",85,21161801,0.116844785863451,0.124592550882546,-0.0309198047669527,0.239943520155978,0.515151515151515,"Confirmed",0.266666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"BUSINVx_L0","boruta_confirmed",85,21161801,0.197668959103298,0.20480793344993,0.0813707154284833,0.286310998466414,0.888888888888889,"Confirmed",0.866666666666667,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"BUSINVx_L1","boruta_confirmed",85,21161801,0.144534599290004,0.147418521114558,0.0306171666338061,0.236782027814083,0.707070707070707,"Confirmed",0.533333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"BUSINVx_L2","boruta_confirmed",85,21161801,0.205581399171186,0.211209915859639,0.0945808739090088,0.292572036638146,0.94949494949495,"Confirmed",0.6,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"BUSINVx_L3","boruta_confirmed",85,21161801,0.137543625128521,0.140657582767712,0.0290775885142184,0.216098200521007,0.646464646464647,"Confirmed",0.533333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"COMPAPFFx_L0","boruta_confirmed",85,21161801,0.199325015858658,0.203970833265898,0.0869485636185637,0.288010733588991,0.929292929292929,"Confirmed",1,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"CPIAUCSL_L0","boruta_confirmed",85,21161801,0.270960347923805,0.277539276871121,0.115868218993397,0.373267756432928,0.97979797979798,"Confirmed",1,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"CPITRNSL_L0","boruta_confirmed",85,21161801,0.257090251323736,0.262425211005906,0.147394860591411,0.36016466998397,1,"Confirmed",1,TRUE
