"horizon","model","model_family","n_evaluation","target_response_RMSE","target_response_MAE","target_response_bias","target_response_correlation","target_mode","level_RMSE","level_MAE","level_bias","cumulative_percent_MAE","annualized_percent_MAE","cumulative_log_RMSE","cumulative_log_MAE","cumulative_log_bias","cumulative_log_correlation","benchmark_target_response_RMSE","benchmark_target_response_MAE","benchmark_level_RMSE","benchmark_level_MAE","relative_target_response_RMSE","relative_target_response_MAE","relative_level_RMSE","relative_level_MAE","relative_cumulative_log_RMSE","relative_cumulative_log_MAE"
3,"ElasticNet","Regularization",84,0.00821432343972542,0.00559598765260385,0.00349320517605829,0.17415402198215,"cumulative_log_change",2.2597773903637,1.56267507899631,0.985085608613296,0.564369794216829,2.31655021378301,0.00821432343972542,0.00559598765260385,0.00349320517605829,0.17415402198215,0.0114290471539246,0.00971980291167289,3.23578788337408,2.76665476190476,0.718723383419126,0.575730568145925,0.698370063740809,0.564824748108598,0.718723383419126,0.575730568145925
3,"Ridge","Regularization",84,0.00888005358753234,0.00588726206131821,0.00372816546298153,0.108970292022891,"cumulative_log_change",2.41425384942917,1.63360641750377,1.03903391813119,0.593177293647593,2.42803785875842,0.00888005358753234,0.00588726206131821,0.00372816546298153,0.108970292022891,0.0114290471539246,0.00971980291167289,3.23578788337408,2.76665476190476,0.776972346682728,0.605697678730499,0.746110046902005,0.590462691622237,0.776972346682728,0.605697678730499
3,"Factor","Factor",84,0.00929209913529435,0.00590562101970887,0.00253906420601851,0.137725252170297,"cumulative_log_change",2.49356215852273,1.63725810049573,0.712017034361407,0.594716780418071,2.43128131329999,0.00929209913529435,0.00590562101970887,0.00253906420601851,0.137725252170297,0.0114290471539246,0.00971980291167289,3.23578788337408,2.76665476190476,0.813024831392314,0.607586498756736,0.770619783619004,0.591782582720413,0.813024831392314,0.607586498756736
3,"RW","Baseline",84,0.0114290471539246,0.00971980291167289,0.00894839677123371,,"cumulative_log_change",3.23578788337408,2.76665476190476,2.56803571428571,0.97813741199343,3.98823287504888,0.0114290471539246,0.00971980291167289,0.00894839677123371,,0.0114290471539246,0.00971980291167289,3.23578788337408,2.76665476190476,1,1,1,1,1,1
6,"BorutaRF","FeatureSelection+Tree",87,0.0113966608757405,0.0077379408262403,0.00321392432908882,0.407396722942362,"cumulative_log_change",3.13333054935721,2.14892123786839,0.89838349097546,0.789189016626974,1.60998650937524,0.0113966608757405,0.0077379408262403,0.00321392432908882,0.407396722942362,0.0214185201794446,0.0182668206732216,6.10024081680293,5.23471264367817,0.532093757190466,0.423606327815098,0.51364046821341,0.410513696575797,0.532093757190466,0.423606327815098
6,"RandomForest","Tree",87,0.012601490099029,0.00838849129003419,0.00477765805040053,0.251613570105214,"cumulative_log_change",3.47811807938982,2.32917333236368,1.34010730825743,0.855353201095404,1.74458238040426,0.012601490099029,0.00838849129003419,0.00477765805040053,0.251613570105214,0.0214185201794446,0.0182668206732216,6.10024081680293,5.23471264367817,0.588345506293317,0.459220104039856,0.570160782802123,0.444947696446446,0.588345506293317,0.459220104039856
6,"XGBoost","Boosting",87,0.0129135671067307,0.0085605691844252,0.00563209730379568,0.23572872520487,"cumulative_log_change",3.60376899199442,2.39779771952375,1.59845674252818,0.8733218406046,1.78207203992596,0.0129135671067307,0.0085605691844252,0.00563209730379568,0.23572872520487,0.0214185201794446,0.0182668206732216,6.10024081680293,5.23471264367817,0.602915934366177,0.468640347303275,0.590758479905899,0.45805718149964,0.602915934366177,0.468640347303275
6,"AR(4)","Baseline",87,0.0133366923442211,0.00901285896415992,0.00532798885229867,-0.0640513088577413,"cumulative_log_change",3.73165693711294,2.53188507483802,1.5346491280217,0.919230005720312,1.87526608712092,0.0133366923442211,0.00901285896415992,0.00532798885229867,-0.0640513088577413,0.0214185201794446,0.0182668206732216,6.10024081680293,5.23471264367817,0.622671045080901,0.493400527951337,0.611722889174178,0.48367221797661,0.622671045080901,0.493400527951337
6,"Ensemble_Median","Ensemble",87,0.0135052154252457,0.00888047232986869,0.00603320912337062,0.0706491452821998,"cumulative_log_change",3.76913864355917,2.48618640995011,1.71611001112529,0.905611431501722,1.84725887183297,0.0135052154252457,0.00888047232986869,0.00603320912337062,0.0706491452821998,0.0214185201794446,0.0182668206732216,6.10024081680293,5.23471264367817,0.630539146126756,0.486153145571036,0.61786718864888,0.474942289898684,0.630539146126756,0.486153145571036
6,"Ensemble_InvRMSE","Ensemble",87,0.0138137462008811,0.00915403292131662,0.00651788292646435,0.130860968466469,"cumulative_log_change",3.83011202661499,2.56147870251696,1.85167433739694,0.932784264056645,1.90124482648547,0.0138137462008811,0.00915403292131662,0.00651788292646435,0.130860968466469,0.0214185201794446,0.0182668206732216,6.10024081680293,5.23471264367817,0.644944005708584,0.501128964096969,0.6278624306216,0.48932556128184,0.644944005708584,0.501128964096969
